ProductID,CompetitorPrice,HistoricalPrice,Demand,CustomerSatisfaction,TimeOfDay,DayOfWeek,Price
7998,564,629,Low,High,Night,Monday,56
7999,740,482,High,Medium,Morning,Friday,40
8000,401,760,Low,High,Night,Wednesday,73
8001,781,574,High,Medium,Evening,Friday,57
8002,647,777,High,Medium,Afternoon,Thursday,54
8003,671,658,Low,High,Evening,Thursday,79
8004,579,517,Medium,High,Evening,Wednesday,72
8005,773,477,High,Low,Morning,Friday,51
8006,429,540,Low,High,Afternoon,Friday,44
8007,789,624,Low,Medium,Morning,Friday,70
8008,550,450,Low,Low,Evening,Tuesday,66
8009,698,511,Low,Low,Morning,Thursday,73
8010,690,615,Low,High,Night,Tuesday,78
8011,685,566,Low,Low,Night,Tuesday,46
8012,464,658,High,Low,Morning,Friday,47
8013,706,498,Low,Medium,Morning,Wednesday,56
8014,502,719,Medium,Medium,Morning,Friday,45
8015,714,584,Medium,High,Night,Monday,66
8016,461,776,High,Medium,Morning,Monday,55
8017,731,693,High,Low,Evening,Friday,61
8018,612,509,Medium,High,Evening,Friday,57
8019,743,704,Low,High,Evening,Wednesday,65
8020,640,744,Low,High,Afternoon,Tuesday,74
8021,726,403,Medium,High,Night,Wednesday,56
8022,597,682,Low,Low,Afternoon,Monday,65
8023,616,666,Medium,Low,Night,Wednesday,51
8024,586,405,High,High,Morning,Thursday,51
8025,416,623,High,Medium,Morning,Monday,44
8026,467,513,Medium,Medium,Night,Monday,59
8027,760,708,Low,Low,Night,Tuesday,44
8028,706,693,Low,Medium,Night,Monday,79
8029,407,523,Low,High,Evening,Tuesday,64
8030,533,640,High,Low,Evening,Tuesday,69
8031,753,575,High,High,Night,Thursday,76
8032,545,608,High,Medium,Afternoon,Friday,73
8033,623,433,Medium,Low,Night,Thursday,76
8034,715,549,High,Medium,Afternoon,Wednesday,73
8035,612,449,High,High,Night,Friday,62
8036,445,410,Medium,Low,Night,Thursday,50
8037,429,624,Medium,Medium,Morning,Thursday,78
8038,553,715,High,High,Evening,Friday,45
8039,492,671,Medium,Low,Afternoon,Thursday,41
8040,795,524,High,High,Night,Tuesday,69
8041,705,706,Low,Medium,Afternoon,Monday,74
8042,689,709,High,Low,Morning,Monday,56
8043,597,679,Low,High,Night,Monday,43
8044,776,773,Low,Medium,Night,Wednesday,60
8045,663,549,Low,High,Afternoon,Tuesday,53
8046,458,738,Low,Low,Afternoon,Friday,74
8047,490,745,Medium,Low,Afternoon,Wednesday,60
8048,781,496,High,Low,Afternoon,Monday,56
8049,452,490,Medium,High,Night,Friday,51
8050,722,494,Medium,Low,Evening,Tuesday,53
8051,439,447,Low,Low,Evening,Monday,60
8052,711,727,Medium,Medium,Evening,Wednesday,51
8053,654,657,Low,Medium,Afternoon,Friday,44
8054,604,503,High,High,Evening,Thursday,51
8055,442,664,Medium,High,Night,Friday,72
8056,494,452,Low,High,Afternoon,Monday,51
8057,766,630,Medium,Medium,Morning,Thursday,71
8058,564,512,High,Low,Night,Wednesday,67
8059,777,685,Medium,Low,Night,Tuesday,70
8060,689,642,Low,Medium,Evening,Monday,60
8061,676,718,Medium,Low,Evening,Monday,47
8062,754,652,Medium,Low,Evening,Friday,60
8063,531,722,Low,High,Night,Wednesday,47
8064,482,499,Low,High,Night,Wednesday,77
8065,612,684,Medium,High,Morning,Monday,76
8066,410,521,Medium,High,Night,Thursday,62
8067,505,631,High,High,Morning,Monday,79
8068,581,607,Medium,Medium,Morning,Tuesday,56
8069,704,444,High,High,Night,Friday,76
8070,510,473,Low,High,Morning,Thursday,59
8071,534,539,High,Medium,Night,Thursday,79
8072,576,751,High,High,Afternoon,Friday,51
8073,634,501,Low,Low,Night,Wednesday,44
8074,573,593,High,Medium,Morning,Thursday,79
8075,574,666,Low,High,Night,Wednesday,58
8076,643,495,High,Low,Afternoon,Friday,71
8077,731,534,Low,High,Afternoon,Monday,72
8078,658,421,High,High,Morning,Wednesday,50
8079,586,669,Low,High,Afternoon,Thursday,47
8080,575,482,Medium,Low,Night,Thursday,75
8081,628,672,High,Low,Afternoon,Wednesday,71
8082,581,663,Medium,High,Night,Tuesday,43
8083,573,556,Medium,High,Morning,Friday,69
8084,446,737,Medium,Low,Morning,Tuesday,62
8085,692,768,Low,Low,Evening,Friday,72
8086,472,545,Low,High,Night,Wednesday,42
8087,430,421,Medium,Low,Morning,Monday,63
8088,421,644,Low,Low,Morning,Tuesday,79
8089,544,440,High,Medium,Afternoon,Friday,43
8090,403,509,Medium,Medium,Morning,Friday,77
8091,459,545,Low,Medium,Afternoon,Thursday,44
8092,788,549,Medium,High,Night,Friday,48
8093,616,446,Medium,Medium,Morning,Thursday,47
8094,646,757,Medium,Medium,Night,Thursday,51
8095,623,412,Low,Medium,Night,Thursday,64
8096,691,664,High,Low,Evening,Thursday,66
8097,703,755,Low,Medium,Night,Thursday,69
8098,619,428,Low,Medium,Evening,Wednesday,42
8099,785,477,Medium,Medium,Night,Wednesday,73
8100,457,615,Low,High,Evening,Wednesday,56
8101,421,494,Medium,Low,Night,Tuesday,43
8102,409,643,Low,Medium,Afternoon,Tuesday,43
8103,448,724,Low,High,Afternoon,Thursday,69
8104,655,406,Low,High,Night,Monday,50
8105,571,765,Low,High,Evening,Thursday,49
8106,437,450,Medium,Low,Evening,Friday,61
8107,433,616,Medium,High,Night,Monday,44
8108,750,781,Medium,High,Morning,Thursday,58
8109,723,404,Medium,Low,Evening,Tuesday,46
8110,545,700,Low,Medium,Morning,Wednesday,74
8111,772,638,Low,Low,Night,Monday,45
8112,786,534,Low,High,Morning,Friday,79
8113,546,604,Medium,High,Morning,Friday,66
8114,630,436,Medium,Medium,Evening,Thursday,40
8115,770,673,Low,Medium,Afternoon,Tuesday,64
8116,447,621,Low,High,Night,Wednesday,50
8117,658,633,Low,High,Night,Monday,48
8118,470,669,Medium,High,Night,Wednesday,78
8119,619,789,Medium,Low,Night,Tuesday,73
8120,451,721,High,Medium,Evening,Wednesday,71
8121,509,733,Low,Low,Afternoon,Friday,52
8122,614,439,Low,Low,Evening,Monday,63
8123,523,550,Low,High,Morning,Friday,44
8124,616,516,High,Low,Evening,Tuesday,61
8125,636,721,Medium,Low,Afternoon,Wednesday,41
8126,567,778,Medium,High,Morning,Monday,69
8127,428,439,Medium,Low,Afternoon,Monday,79
8128,585,758,Low,High,Morning,Friday,77
8129,656,573,Medium,Medium,Morning,Tuesday,75
8130,608,635,Medium,Medium,Afternoon,Thursday,62
8131,622,716,Low,Medium,Night,Monday,76
8132,779,423,Medium,Low,Afternoon,Tuesday,77
8133,420,411,Medium,High,Afternoon,Tuesday,80
8134,575,706,Low,Low,Evening,Thursday,79
8135,653,668,Medium,High,Evening,Thursday,71
8136,639,790,Medium,Medium,Morning,Monday,80
8137,629,428,High,Medium,Night,Friday,50
8138,696,648,High,High,Morning,Wednesday,51
8139,424,635,Low,Medium,Evening,Tuesday,77
8140,773,520,High,Medium,Morning,Thursday,78
8141,543,596,Medium,Medium,Afternoon,Friday,68
8142,682,783,Medium,High,Evening,Friday,66
8143,608,675,High,High,Afternoon,Monday,76
8144,746,514,High,Low,Evening,Monday,75
8145,539,526,Low,High,Morning,Friday,54
8146,707,616,Medium,High,Afternoon,Wednesday,40
8147,662,708,Medium,High,Night,Friday,62
8148,464,697,High,High,Morning,Thursday,74
8149,737,696,High,High,Morning,Thursday,44
8150,401,419,High,High,Afternoon,Thursday,63
8151,507,624,Low,Low,Afternoon,Monday,45
8152,608,622,Low,High,Evening,Thursday,50
8153,545,502,Medium,Low,Afternoon,Friday,44
8154,645,617,Low,Medium,Morning,Tuesday,65
8155,555,461,Medium,Low,Evening,Friday,67
8156,456,515,High,High,Night,Friday,56
8157,789,462,High,High,Evening,Wednesday,51
8158,494,541,High,High,Evening,Monday,62
8159,563,799,Medium,High,Evening,Tuesday,66
8160,773,641,Low,Medium,Night,Tuesday,57
8161,441,792,Low,Low,Evening,Wednesday,71
8162,636,663,Medium,Medium,Afternoon,Monday,70
8163,466,692,Medium,Low,Morning,Thursday,54
8164,588,459,High,Medium,Evening,Thursday,71
8165,427,526,High,Medium,Afternoon,Tuesday,60
8166,445,617,Low,Low,Morning,Wednesday,58
8167,695,640,High,High,Afternoon,Thursday,49
8168,748,617,Medium,Low,Morning,Wednesday,72
8169,491,799,Low,High,Night,Tuesday,42
8170,590,441,Medium,Low,Evening,Friday,80
8171,639,470,High,Low,Night,Wednesday,71
8172,458,421,High,High,Night,Friday,73
8173,645,604,Low,High,Evening,Wednesday,77
8174,503,640,High,Medium,Evening,Friday,50
8175,492,423,Medium,High,Afternoon,Thursday,68
8176,421,512,Medium,High,Evening,Monday,67
8177,732,493,Low,High,Morning,Wednesday,47
8178,549,741,Medium,Medium,Afternoon,Friday,58
8179,751,539,High,High,Night,Thursday,51
8180,570,778,Low,Low,Morning,Friday,75
8181,535,574,High,High,Evening,Monday,78
8182,538,579,High,Medium,Evening,Tuesday,59
8183,682,614,High,Medium,Afternoon,Thursday,59
8184,457,471,Medium,High,Night,Friday,51
8185,425,407,Low,High,Evening,Thursday,61
8186,405,481,Low,Medium,Afternoon,Friday,74
8187,528,637,High,High,Night,Thursday,63
8188,547,676,Low,High,Morning,Wednesday,59
8189,560,649,High,High,Afternoon,Tuesday,78
8190,725,653,Medium,Medium,Afternoon,Monday,77
8191,793,601,High,Medium,Morning,Monday,44
8192,681,779,Low,Medium,Evening,Thursday,51
8193,697,460,Low,Medium,Afternoon,Thursday,76
8194,466,653,Medium,High,Morning,Friday,46
8195,671,518,Low,Low,Morning,Tuesday,55
8196,617,735,Medium,Low,Afternoon,Thursday,70
8197,406,676,Medium,High,Afternoon,Friday,78
8198,641,606,Low,High,Evening,Friday,48
8199,565,677,High,Low,Morning,Friday,60
8200,791,547,Low,Low,Night,Tuesday,40
8201,442,494,Medium,Medium,Night,Thursday,41
8202,539,483,Low,High,Night,Monday,72
8203,649,766,Low,Low,Afternoon,Friday,62
8204,570,441,High,Low,Morning,Monday,76
8205,686,680,High,High,Morning,Thursday,73
8206,586,587,High,Low,Morning,Monday,60
8207,718,586,Low,Low,Afternoon,Wednesday,71
8208,587,679,Medium,Medium,Night,Thursday,78
8209,756,785,High,Low,Night,Friday,43
8210,748,745,High,Low,Morning,Monday,65
8211,689,595,Low,Medium,Evening,Friday,44
8212,680,508,High,Low,Evening,Wednesday,46
8213,707,612,Low,Low,Morning,Monday,45
8214,757,656,Low,Medium,Night,Thursday,65
8215,540,707,Low,High,Night,Friday,72
8216,543,443,Medium,High,Evening,Tuesday,59
8217,777,728,Medium,Low,Morning,Friday,74
8218,646,730,High,High,Evening,Thursday,63
8219,619,442,High,High,Afternoon,Friday,40
8220,701,499,Medium,High,Afternoon,Monday,56
8221,523,576,High,Medium,Morning,Monday,76
8222,717,799,Low,Low,Afternoon,Tuesday,51
8223,591,610,Medium,Medium,Afternoon,Monday,80
8224,604,620,Medium,Low,Morning,Thursday,64
8225,610,638,High,Medium,Night,Wednesday,74
8226,437,544,Low,High,Afternoon,Wednesday,47
8227,410,494,High,Low,Morning,Tuesday,44
8228,752,435,Medium,Low,Evening,Tuesday,58
8229,698,771,High,Low,Night,Monday,78
8230,772,506,High,Low,Night,Wednesday,60
8231,697,629,Low,High,Morning,Wednesday,53
8232,512,766,Medium,Medium,Afternoon,Thursday,71
8233,516,429,High,Low,Afternoon,Tuesday,65
8234,697,668,Medium,Low,Morning,Wednesday,51
8235,501,796,High,Medium,Night,Friday,73
8236,477,467,High,Low,Afternoon,Friday,43
8237,615,568,Low,Medium,Night,Friday,48
8238,640,614,Medium,High,Evening,Friday,80
8239,424,625,Low,Medium,Morning,Tuesday,42
8240,773,480,High,Medium,Morning,Friday,77
8241,738,645,Low,High,Afternoon,Tuesday,51
8242,600,402,High,Low,Evening,Thursday,64
8243,657,425,High,High,Night,Monday,65
8244,473,561,High,Low,Afternoon,Tuesday,62
8245,706,646,Medium,Medium,Night,Thursday,54
8246,617,574,Low,Low,Afternoon,Thursday,45
8247,736,403,High,Medium,Morning,Tuesday,41
8248,533,555,High,High,Afternoon,Wednesday,48
8249,690,573,Medium,Low,Night,Thursday,46
8250,584,445,High,High,Evening,Wednesday,47
8251,613,573,Low,Low,Morning,Wednesday,64
8252,425,789,High,Low,Evening,Thursday,41
8253,494,496,Medium,High,Morning,Monday,54
8254,528,602,Low,Medium,Afternoon,Thursday,41
8255,496,446,Medium,Low,Morning,Friday,46
8256,443,564,Low,Medium,Morning,Monday,64
8257,700,750,High,Low,Evening,Thursday,70
8258,504,596,Low,Medium,Night,Monday,40
8259,550,552,Medium,Low,Night,Wednesday,52
8260,582,568,Low,Medium,Evening,Wednesday,40
8261,780,595,High,Low,Morning,Tuesday,77
8262,661,622,Low,High,Night,Tuesday,76
8263,473,767,Low,Medium,Night,Wednesday,54
8264,540,409,Low,Low,Afternoon,Wednesday,59
8265,533,507,High,High,Evening,Monday,44
8266,520,557,Low,Low,Afternoon,Tuesday,53
8267,699,469,Low,Low,Afternoon,Monday,41
8268,445,507,High,Low,Afternoon,Wednesday,45
8269,700,638,High,Low,Night,Friday,80
8270,778,641,High,Medium,Morning,Thursday,43
8271,405,545,Medium,Medium,Night,Monday,44
8272,707,754,Low,High,Evening,Monday,57
8273,795,539,Low,Medium,Afternoon,Friday,46
8274,691,657,Low,Low,Night,Monday,75
8275,547,440,High,Medium,Afternoon,Monday,79
8276,723,553,High,High,Night,Friday,41
8277,414,408,Low,Medium,Night,Tuesday,73
8278,681,470,Medium,High,Morning,Monday,50
8279,542,543,Medium,High,Afternoon,Wednesday,71
8280,502,756,Medium,Medium,Morning,Friday,57
8281,634,647,Medium,Low,Night,Friday,59
8282,591,798,High,High,Morning,Wednesday,58
8283,486,458,High,Low,Morning,Monday,56
8284,756,501,High,Low,Morning,Tuesday,73
8285,424,793,Low,Medium,Afternoon,Friday,70
8286,599,452,High,High,Night,Monday,73
8287,485,587,Low,Low,Morning,Tuesday,43
8288,533,515,High,Medium,Night,Tuesday,64
8289,644,589,Low,Medium,Morning,Thursday,75
8290,544,549,High,Low,Morning,Monday,69
8291,543,729,High,High,Night,Thursday,52
8292,465,591,Medium,High,Afternoon,Monday,74
8293,614,513,Medium,High,Evening,Thursday,68
8294,484,751,High,Low,Night,Thursday,50
8295,468,688,Medium,Low,Night,Tuesday,61
8296,627,456,Medium,Medium,Morning,Thursday,53
8297,770,541,Low,High,Afternoon,Thursday,48
8298,733,518,Medium,Low,Evening,Wednesday,40
8299,653,689,Medium,Low,Evening,Tuesday,67
8300,788,721,Medium,High,Night,Monday,50
8301,480,543,High,Medium,Evening,Wednesday,66
8302,409,472,Low,Medium,Night,Monday,73
8303,738,624,Medium,Medium,Evening,Tuesday,53
8304,462,681,Low,Medium,Morning,Tuesday,74
8305,581,592,High,High,Morning,Wednesday,77
8306,675,497,Medium,High,Afternoon,Friday,80
8307,799,690,Low,Medium,Morning,Friday,50
8308,481,472,Low,High,Night,Friday,71
8309,620,435,High,High,Evening,Monday,69
8310,605,679,High,Medium,Night,Wednesday,50
8311,660,503,Medium,Low,Evening,Tuesday,73
8312,463,444,Medium,High,Morning,Wednesday,60
8313,735,610,High,Low,Evening,Wednesday,69
8314,729,467,High,Medium,Morning,Wednesday,47
8315,549,577,High,Medium,Night,Friday,75
8316,694,509,Low,High,Afternoon,Friday,56
8317,424,723,Low,High,Night,Thursday,74
8318,437,682,Medium,High,Night,Thursday,60
8319,661,535,Medium,Medium,Morning,Tuesday,56
8320,764,659,Low,High,Morning,Tuesday,56
8321,481,469,High,High,Afternoon,Thursday,64
8322,561,764,High,Medium,Afternoon,Monday,64
8323,675,502,High,Medium,Night,Monday,78
8324,692,539,Low,High,Morning,Tuesday,49
8325,683,792,Low,Low,Night,Wednesday,68
8326,555,690,Medium,Low,Afternoon,Wednesday,70
8327,656,469,High,Medium,Morning,Wednesday,71
8328,432,773,Low,Medium,Night,Thursday,67
8329,797,608,Medium,Medium,Night,Friday,78
8330,462,592,High,Low,Afternoon,Tuesday,40
8331,698,495,High,Medium,Night,Monday,58
8332,603,405,High,High,Night,Thursday,66
8333,400,479,High,Low,Night,Thursday,46
8334,526,794,Low,High,Evening,Friday,64
8335,611,409,High,Medium,Evening,Friday,54
8336,624,413,High,High,Night,Monday,75
8337,757,593,High,Medium,Afternoon,Wednesday,80
8338,683,590,Medium,Low,Morning,Thursday,72
8339,556,732,Medium,Medium,Night,Friday,66
8340,463,533,High,Medium,Evening,Wednesday,63
8341,592,723,High,Low,Night,Tuesday,65
8342,687,619,High,Medium,Morning,Thursday,55
8343,734,408,High,Medium,Evening,Monday,67
8344,666,435,Medium,Medium,Morning,Friday,40
8345,493,626,High,High,Morning,Thursday,55
8346,404,557,High,High,Night,Friday,66
8347,573,524,Low,Low,Afternoon,Tuesday,41
8348,671,679,High,Low,Night,Friday,46
8349,521,714,Medium,Medium,Afternoon,Monday,47
8350,480,414,High,High,Morning,Tuesday,68
8351,563,411,Medium,Low,Night,Wednesday,69
8352,591,492,High,High,Night,Thursday,61
8353,431,602,High,High,Night,Tuesday,41
8354,562,529,High,Medium,Morning,Wednesday,66
8355,748,786,Low,High,Morning,Tuesday,40
8356,551,667,Medium,High,Afternoon,Friday,47
8357,670,546,High,High,Night,Tuesday,51
8358,602,762,Medium,Low,Evening,Friday,77
8359,583,681,Medium,High,Afternoon,Friday,49
8360,557,485,Low,High,Afternoon,Thursday,70
8361,645,490,Low,Medium,Evening,Monday,74
8362,423,477,High,Medium,Morning,Monday,68
8363,469,671,Low,Low,Afternoon,Friday,61
8364,698,628,High,High,Evening,Friday,71
8365,498,449,High,Medium,Evening,Wednesday,62
8366,681,637,Low,High,Afternoon,Friday,70
8367,479,648,Low,Low,Afternoon,Tuesday,66
8368,605,711,High,High,Night,Friday,48
8369,778,407,Low,Medium,Afternoon,Monday,75
8370,689,532,Low,High,Night,Friday,57
8371,430,554,Medium,Medium,Morning,Monday,74
8372,644,551,High,High,Morning,Monday,55
8373,466,788,Low,Low,Morning,Wednesday,78
8374,675,766,High,High,Night,Monday,55
8375,402,588,Medium,High,Morning,Wednesday,47
8376,747,515,Low,High,Evening,Thursday,42
8377,513,709,Medium,Low,Night,Wednesday,61
8378,540,634,High,High,Night,Tuesday,64
8379,763,560,High,Medium,Evening,Thursday,65
8380,441,790,High,Low,Afternoon,Wednesday,74
8381,621,795,Low,High,Afternoon,Friday,67
8382,792,792,Medium,Low,Morning,Monday,55
8383,708,575,Low,High,Morning,Monday,55
8384,649,695,High,Medium,Morning,Wednesday,77
8385,626,561,Low,Medium,Night,Monday,58
8386,503,435,Low,High,Afternoon,Friday,79
8387,445,662,High,Low,Evening,Friday,72
8388,675,465,Medium,Low,Afternoon,Tuesday,57
8389,527,547,High,Low,Morning,Thursday,73
8390,764,487,Medium,High,Evening,Tuesday,53
8391,695,717,High,Low,Afternoon,Thursday,73
8392,720,597,Low,Medium,Night,Monday,40
8393,722,434,Low,High,Night,Thursday,55
8394,459,732,Low,Low,Night,Tuesday,74
8395,597,571,High,High,Morning,Thursday,54
8396,735,511,Low,Low,Evening,Thursday,41
8397,661,456,Low,Medium,Afternoon,Wednesday,49
8398,454,601,Low,Medium,Night,Thursday,60
8399,468,601,Medium,Medium,Afternoon,Monday,72
8400,677,492,Low,High,Afternoon,Thursday,75
8401,580,721,Low,Medium,Afternoon,Thursday,40
8402,634,609,High,Low,Afternoon,Thursday,48
8403,609,727,High,Low,Morning,Friday,68
8404,752,520,High,Medium,Evening,Wednesday,69
8405,722,562,Low,Low,Afternoon,Monday,56
8406,768,661,Low,Medium,Evening,Tuesday,58
8407,722,786,Medium,Medium,Morning,Tuesday,75
8408,415,484,Medium,Low,Morning,Friday,41
8409,724,444,High,High,Afternoon,Thursday,56
8410,457,473,High,High,Night,Thursday,46
8411,511,590,Low,High,Morning,Monday,57
8412,618,558,Medium,Medium,Afternoon,Friday,42
8413,590,640,Medium,High,Morning,Monday,53
8414,453,747,High,High,Night,Friday,74
8415,753,413,High,Medium,Evening,Wednesday,51
8416,791,411,Medium,Medium,Night,Tuesday,69
8417,576,539,Low,High,Afternoon,Tuesday,57
8418,559,631,Low,Low,Evening,Thursday,70
8419,507,528,Low,Low,Evening,Tuesday,79
8420,565,416,Low,Medium,Afternoon,Monday,46
8421,741,602,High,Medium,Morning,Friday,53
8422,470,402,Medium,Medium,Morning,Monday,46
8423,679,799,Medium,Medium,Evening,Monday,50
8424,484,452,Low,High,Afternoon,Monday,53
8425,555,592,High,High,Morning,Thursday,59
8426,589,586,Low,High,Morning,Thursday,49
8427,551,481,Medium,High,Evening,Thursday,56
8428,460,592,High,Low,Afternoon,Thursday,43
8429,639,407,Medium,Medium,Evening,Wednesday,70
8430,798,700,High,Medium,Afternoon,Thursday,52
8431,531,513,Low,Low,Morning,Monday,60
8432,404,503,Low,Low,Afternoon,Wednesday,56
8433,480,418,High,Low,Night,Tuesday,57
8434,744,730,High,High,Night,Thursday,50
8435,687,756,Low,Medium,Morning,Monday,62
8436,783,608,Low,Medium,Morning,Friday,43
8437,710,440,High,Medium,Night,Monday,57
8438,652,580,Medium,High,Night,Monday,55
8439,726,690,Medium,High,Morning,Thursday,72
8440,723,608,Medium,Medium,Evening,Thursday,69
8441,746,563,Low,Low,Evening,Wednesday,49
8442,503,568,Medium,High,Afternoon,Monday,65
8443,519,673,Low,Low,Night,Tuesday,62
8444,794,767,Medium,Low,Night,Friday,51
8445,502,755,High,Medium,Evening,Tuesday,69
8446,644,435,Medium,High,Evening,Monday,42
8447,574,553,Low,Low,Evening,Wednesday,57
8448,602,450,Medium,Medium,Evening,Friday,46
8449,629,530,Low,High,Afternoon,Monday,80
8450,414,417,Medium,Medium,Evening,Friday,58
8451,587,518,Medium,High,Morning,Wednesday,47
8452,506,606,Medium,Medium,Evening,Wednesday,68
8453,523,597,Medium,Medium,Morning,Monday,54
8454,692,675,Medium,Medium,Afternoon,Wednesday,54
8455,550,420,Medium,High,Morning,Tuesday,54
8456,777,559,High,High,Night,Monday,48
8457,452,761,Medium,High,Afternoon,Wednesday,78
8458,645,504,High,High,Afternoon,Thursday,80
8459,766,681,High,Medium,Morning,Thursday,65
8460,583,473,Low,Low,Afternoon,Tuesday,76
8461,726,400,Medium,Low,Morning,Wednesday,55
8462,702,782,Medium,High,Afternoon,Tuesday,76
8463,661,444,Medium,Low,Afternoon,Friday,74
8464,794,443,High,Medium,Morning,Monday,55
8465,533,737,High,High,Night,Wednesday,52
8466,546,718,Low,Low,Afternoon,Thursday,73
8467,713,679,High,Medium,Morning,Wednesday,42
8468,560,433,Low,Medium,Night,Tuesday,78
8469,522,593,High,Low,Afternoon,Thursday,48
8470,720,724,Medium,High,Afternoon,Thursday,72
8471,436,552,High,High,Evening,Monday,57
8472,511,434,Low,Medium,Evening,Thursday,68
8473,767,544,Medium,High,Morning,Thursday,55
8474,467,503,High,Medium,Evening,Thursday,55
8475,465,474,Low,Low,Night,Monday,80
8476,478,657,Medium,High,Night,Friday,58
